column_variable,total_missing,percent_missing
tot_S_circular_insula_sup_meancurv_D,0,0.0
avg_S_collat_transv_ant_meancurv_D,0,0.0
tot_S_collat_transv_ant_meancurv_D,0,0.0
avg_S_collat_transv_post_meancurv_D,0,0.0
tot_S_collat_transv_post_meancurv_D,0,0.0
avg_S_front_inf_meancurv_D,0,0.0
tot_S_front_inf_meancurv_D,0,0.0
avg_S_front_middle_meancurv_D,0,0.0
tot_S_front_middle_meancurv_D,0,0.0
avg_S_front_sup_meancurv_D,0,0.0
tot_S_front_sup_meancurv_D,0,0.0
avg_S_interm_prim.Jensen_meancurv_D,0,0.0
tot_S_interm_prim.Jensen_meancurv_D,0,0.0
avg_S_intrapariet_and_P_trans_meancurv_D,0,0.0
tot_S_intrapariet_and_P_trans_meancurv_D,0,0.0
avg_S_oc_middle_and_Lunatus_meancurv_D,0,0.0
tot_S_oc_middle_and_Lunatus_meancurv_D,0,0.0
avg_S_oc_sup_and_transversal_meancurv_D,0,0.0
tot_S_oc_sup_and_transversal_meancurv_D,0,0.0
avg_S_occipital_ant_meancurv_D,0,0.0
tot_S_occipital_ant_meancurv_D,0,0.0
avg_S_oc.temp_lat_meancurv_D,0,0.0
tot_S_oc.temp_lat_meancurv_D,0,0.0
avg_S_oc.temp_med_and_Lingual_meancurv_D,0,0.0
tot_S_oc.temp_med_and_Lingual_meancurv_D,0,0.0
avg_S_orbital_lateral_meancurv_D,0,0.0
tot_S_orbital_lateral_meancurv_D,0,0.0
avg_S_orbital_med.olfact_meancurv_D,0,0.0
tot_S_orbital_med.olfact_meancurv_D,0,0.0
avg_S_orbital.H_Shaped_meancurv_D,0,0.0
tot_S_orbital.H_Shaped_meancurv_D,0,0.0
avg_S_parieto_occipital_meancurv_D,0,0.0
tot_S_parieto_occipital_meancurv_D,0,0.0
avg_S_pericallosal_meancurv_D,0,0.0
tot_S_pericallosal_meancurv_D,0,0.0
avg_S_postcentral_meancurv_D,0,0.0
tot_S_postcentral_meancurv_D,0,0.0
avg_S_precentral.inf.part_meancurv_D,0,0.0
tot_S_precentral.inf.part_meancurv_D,0,0.0
avg_S_precentral.sup.part_meancurv_D,0,0.0
tot_S_precentral.sup.part_meancurv_D,0,0.0
avg_S_suborbital_meancurv_D,0,0.0
tot_S_suborbital_meancurv_D,0,0.0
avg_S_subparietal_meancurv_D,0,0.0
tot_S_subparietal_meancurv_D,0,0.0
avg_S_temporal_inf_meancurv_D,0,0.0
tot_S_temporal_inf_meancurv_D,0,0.0
avg_S_temporal_sup_meancurv_D,0,0.0
tot_S_temporal_sup_meancurv_D,0,0.0
avg_S_temporal_transverse_meancurv_D,0,0.0
tot_S_temporal_transverse_meancurv_D,0,0.0
avg_G_and_S_frontomargin_gauscurv_D,0,0.0
tot_G_and_S_frontomargin_gauscurv_D,0,0.0
avg_G_and_S_occipital_inf_gauscurv_D,0,0.0
tot_G_and_S_occipital_inf_gauscurv_D,0,0.0
avg_G_and_S_paracentral_gauscurv_D,0,0.0
tot_G_and_S_paracentral_gauscurv_D,0,0.0
avg_G_and_S_subcentral_gauscurv_D,0,0.0
tot_G_and_S_subcentral_gauscurv_D,0,0.0
avg_G_and_S_transv_frontopol_gauscurv_D,0,0.0
tot_G_and_S_transv_frontopol_gauscurv_D,0,0.0
avg_G_and_S_cingul.Ant_gauscurv_D,0,0.0
tot_G_and_S_cingul.Ant_gauscurv_D,0,0.0
avg_G_and_S_cingul.Mid.Ant_gauscurv_D,0,0.0
tot_G_and_S_cingul.Mid.Ant_gauscurv_D,0,0.0
avg_G_and_S_cingul.Mid.Post_gauscurv_D,0,0.0
tot_G_and_S_cingul.Mid.Post_gauscurv_D,0,0.0
avg_G_cingul.Post.dorsal_gauscurv_D,0,0.0
tot_G_cingul.Post.dorsal_gauscurv_D,0,0.0
avg_G_cingul.Post.ventral_gauscurv_D,0,0.0
tot_G_cingul.Post.ventral_gauscurv_D,0,0.0
avg_G_cuneus_gauscurv_D,0,0.0
tot_G_cuneus_gauscurv_D,0,0.0
avg_G_front_inf.Opercular_gauscurv_D,0,0.0
tot_G_front_inf.Opercular_gauscurv_D,0,0.0
avg_G_front_inf.Orbital_gauscurv_D,0,0.0
tot_G_front_inf.Orbital_gauscurv_D,0,0.0
avg_G_front_inf.Triangul_gauscurv_D,0,0.0
tot_G_front_inf.Triangul_gauscurv_D,0,0.0
avg_G_front_middle_gauscurv_D,0,0.0
tot_G_front_middle_gauscurv_D,0,0.0
avg_G_front_sup_gauscurv_D,0,0.0
tot_G_front_sup_gauscurv_D,0,0.0
avg_G_Ins_lg_and_S_cent_ins_gauscurv_D,0,0.0
tot_G_Ins_lg_and_S_cent_ins_gauscurv_D,0,0.0
avg_G_insular_short_gauscurv_D,0,0.0
tot_G_insular_short_gauscurv_D,0,0.0
avg_G_occipital_middle_gauscurv_D,0,0.0
tot_G_occipital_middle_gauscurv_D,0,0.0
avg_G_occipital_sup_gauscurv_D,0,0.0
tot_G_occipital_sup_gauscurv_D,0,0.0
avg_G_oc.temp_lat.fusifor_gauscurv_D,0,0.0
tot_G_oc.temp_lat.fusifor_gauscurv_D,0,0.0
avg_G_oc.temp_med.Lingual_gauscurv_D,0,0.0
tot_G_oc.temp_med.Lingual_gauscurv_D,0,0.0
avg_G_oc.temp_med.Parahip_gauscurv_D,0,0.0
tot_G_oc.temp_med.Parahip_gauscurv_D,0,0.0
avg_G_orbital_gauscurv_D,0,0.0
tot_G_orbital_gauscurv_D,0,0.0
avg_G_pariet_inf.Angular_gauscurv_D,0,0.0
tot_G_pariet_inf.Angular_gauscurv_D,0,0.0
avg_G_pariet_inf.Supramar_gauscurv_D,0,0.0
tot_G_pariet_inf.Supramar_gauscurv_D,0,0.0
avg_G_parietal_sup_gauscurv_D,0,0.0
tot_G_parietal_sup_gauscurv_D,0,0.0
avg_G_postcentral_gauscurv_D,0,0.0
tot_G_postcentral_gauscurv_D,0,0.0
avg_G_precentral_gauscurv_D,0,0.0
tot_G_precentral_gauscurv_D,0,0.0
avg_G_precuneus_gauscurv_D,0,0.0
tot_G_precuneus_gauscurv_D,0,0.0
avg_G_rectus_gauscurv_D,0,0.0
tot_G_rectus_gauscurv_D,0,0.0
avg_G_subcallosal_gauscurv_D,0,0.0
tot_G_subcallosal_gauscurv_D,0,0.0
avg_G_temp_sup.G_T_transv_gauscurv_D,0,0.0
tot_G_temp_sup.G_T_transv_gauscurv_D,0,0.0
avg_G_temp_sup.Lateral_gauscurv_D,0,0.0
tot_G_temp_sup.Lateral_gauscurv_D,0,0.0
avg_G_temp_sup.Plan_polar_gauscurv_D,0,0.0
tot_G_temp_sup.Plan_polar_gauscurv_D,0,0.0
avg_G_temp_sup.Plan_tempo_gauscurv_D,0,0.0
tot_G_temp_sup.Plan_tempo_gauscurv_D,0,0.0
avg_G_temporal_inf_gauscurv_D,0,0.0
tot_G_temporal_inf_gauscurv_D,0,0.0
avg_G_temporal_middle_gauscurv_D,0,0.0
tot_G_temporal_middle_gauscurv_D,0,0.0
avg_Lat_Fis.ant.Horizont_gauscurv_D,0,0.0
tot_Lat_Fis.ant.Horizont_gauscurv_D,0,0.0
avg_Lat_Fis.ant.Vertical_gauscurv_D,0,0.0
tot_Lat_Fis.ant.Vertical_gauscurv_D,0,0.0
avg_Lat_Fis.post_gauscurv_D,0,0.0
tot_Lat_Fis.post_gauscurv_D,0,0.0
avg_Pole_occipital_gauscurv_D,0,0.0
tot_Pole_occipital_gauscurv_D,0,0.0
avg_Pole_temporal_gauscurv_D,0,0.0
tot_Pole_temporal_gauscurv_D,0,0.0
avg_S_calcarine_gauscurv_D,0,0.0
tot_S_calcarine_gauscurv_D,0,0.0
avg_S_central_gauscurv_D,0,0.0
tot_S_central_gauscurv_D,0,0.0
avg_S_cingul.Marginalis_gauscurv_D,0,0.0
tot_S_cingul.Marginalis_gauscurv_D,0,0.0
avg_S_circular_insula_ant_gauscurv_D,0,0.0
tot_S_circular_insula_ant_gauscurv_D,0,0.0
avg_S_circular_insula_inf_gauscurv_D,0,0.0
tot_S_circular_insula_inf_gauscurv_D,0,0.0
avg_S_circular_insula_sup_gauscurv_D,0,0.0
tot_S_circular_insula_sup_gauscurv_D,0,0.0
avg_S_collat_transv_ant_gauscurv_D,0,0.0
tot_S_collat_transv_ant_gauscurv_D,0,0.0
avg_S_collat_transv_post_gauscurv_D,0,0.0
tot_S_collat_transv_post_gauscurv_D,0,0.0
avg_S_front_inf_gauscurv_D,0,0.0
tot_S_front_inf_gauscurv_D,0,0.0
avg_S_front_middle_gauscurv_D,0,0.0
tot_S_front_middle_gauscurv_D,0,0.0
avg_S_front_sup_gauscurv_D,0,0.0
tot_S_front_sup_gauscurv_D,0,0.0
avg_S_interm_prim.Jensen_gauscurv_D,0,0.0
tot_S_interm_prim.Jensen_gauscurv_D,0,0.0
avg_S_intrapariet_and_P_trans_gauscurv_D,0,0.0
tot_S_intrapariet_and_P_trans_gauscurv_D,0,0.0
avg_S_oc_middle_and_Lunatus_gauscurv_D,0,0.0
tot_S_oc_middle_and_Lunatus_gauscurv_D,0,0.0
avg_S_oc_sup_and_transversal_gauscurv_D,0,0.0
tot_S_oc_sup_and_transversal_gauscurv_D,0,0.0
avg_S_occipital_ant_gauscurv_D,0,0.0
tot_S_occipital_ant_gauscurv_D,0,0.0
avg_S_oc.temp_lat_gauscurv_D,0,0.0
tot_S_oc.temp_lat_gauscurv_D,0,0.0
avg_S_oc.temp_med_and_Lingual_gauscurv_D,0,0.0
tot_S_oc.temp_med_and_Lingual_gauscurv_D,0,0.0
avg_S_orbital_lateral_gauscurv_D,0,0.0
tot_S_orbital_lateral_gauscurv_D,0,0.0
avg_S_orbital_med.olfact_gauscurv_D,0,0.0
tot_S_orbital_med.olfact_gauscurv_D,0,0.0
avg_S_orbital.H_Shaped_gauscurv_D,0,0.0
tot_S_orbital.H_Shaped_gauscurv_D,0,0.0
avg_S_parieto_occipital_gauscurv_D,0,0.0
tot_S_parieto_occipital_gauscurv_D,0,0.0
avg_S_pericallosal_gauscurv_D,0,0.0
tot_S_pericallosal_gauscurv_D,0,0.0
avg_S_postcentral_gauscurv_D,0,0.0
tot_S_postcentral_gauscurv_D,0,0.0
avg_S_precentral.inf.part_gauscurv_D,0,0.0
tot_S_precentral.inf.part_gauscurv_D,0,0.0
avg_S_precentral.sup.part_gauscurv_D,0,0.0
tot_S_precentral.sup.part_gauscurv_D,0,0.0
avg_S_suborbital_gauscurv_D,0,0.0
tot_S_suborbital_gauscurv_D,0,0.0
avg_S_subparietal_gauscurv_D,0,0.0
tot_S_subparietal_gauscurv_D,0,0.0
avg_S_temporal_inf_gauscurv_D,0,0.0
tot_S_temporal_inf_gauscurv_D,0,0.0
avg_S_temporal_sup_gauscurv_D,0,0.0
tot_S_temporal_sup_gauscurv_D,0,0.0
avg_S_temporal_transverse_gauscurv_D,0,0.0
tot_S_temporal_transverse_gauscurv_D,0,0.0
avg_G_and_S_frontomargin_foldind_D,0,0.0
tot_G_and_S_frontomargin_foldind_D,0,0.0
avg_G_and_S_occipital_inf_foldind_D,0,0.0
tot_G_and_S_occipital_inf_foldind_D,0,0.0
avg_G_and_S_paracentral_foldind_D,0,0.0
tot_G_and_S_paracentral_foldind_D,0,0.0
avg_G_and_S_subcentral_foldind_D,0,0.0
tot_G_and_S_subcentral_foldind_D,0,0.0
avg_G_and_S_transv_frontopol_foldind_D,0,0.0
tot_G_and_S_transv_frontopol_foldind_D,0,0.0
avg_G_and_S_cingul.Ant_foldind_D,0,0.0
tot_G_and_S_cingul.Ant_foldind_D,0,0.0
avg_G_and_S_cingul.Mid.Ant_foldind_D,0,0.0
tot_G_and_S_cingul.Mid.Ant_foldind_D,0,0.0
avg_G_and_S_cingul.Mid.Post_foldind_D,0,0.0
tot_G_and_S_cingul.Mid.Post_foldind_D,0,0.0
avg_G_cingul.Post.dorsal_foldind_D,0,0.0
tot_G_cingul.Post.dorsal_foldind_D,0,0.0
avg_G_cingul.Post.ventral_foldind_D,0,0.0
tot_G_cingul.Post.ventral_foldind_D,0,0.0
avg_G_cuneus_foldind_D,0,0.0
tot_G_cuneus_foldind_D,0,0.0
avg_G_front_inf.Opercular_foldind_D,0,0.0
tot_G_front_inf.Opercular_foldind_D,0,0.0
avg_G_front_inf.Orbital_foldind_D,0,0.0
tot_G_front_inf.Orbital_foldind_D,0,0.0
avg_G_front_inf.Triangul_foldind_D,0,0.0
tot_G_front_inf.Triangul_foldind_D,0,0.0
avg_G_front_middle_foldind_D,0,0.0
tot_G_front_middle_foldind_D,0,0.0
avg_G_front_sup_foldind_D,0,0.0
tot_G_front_sup_foldind_D,0,0.0
avg_G_Ins_lg_and_S_cent_ins_foldind_D,0,0.0
tot_G_Ins_lg_and_S_cent_ins_foldind_D,0,0.0
avg_G_insular_short_foldind_D,0,0.0
tot_G_insular_short_foldind_D,0,0.0
avg_G_occipital_middle_foldind_D,0,0.0
tot_G_occipital_middle_foldind_D,0,0.0
avg_G_occipital_sup_foldind_D,0,0.0
tot_G_occipital_sup_foldind_D,0,0.0
avg_G_oc.temp_lat.fusifor_foldind_D,0,0.0
tot_G_oc.temp_lat.fusifor_foldind_D,0,0.0
avg_G_oc.temp_med.Lingual_foldind_D,0,0.0
tot_G_oc.temp_med.Lingual_foldind_D,0,0.0
avg_G_oc.temp_med.Parahip_foldind_D,0,0.0
tot_G_oc.temp_med.Parahip_foldind_D,0,0.0
avg_G_orbital_foldind_D,0,0.0
tot_G_orbital_foldind_D,0,0.0
avg_G_pariet_inf.Angular_foldind_D,0,0.0
tot_G_pariet_inf.Angular_foldind_D,0,0.0
avg_G_pariet_inf.Supramar_foldind_D,0,0.0
tot_G_pariet_inf.Supramar_foldind_D,0,0.0
avg_G_parietal_sup_foldind_D,0,0.0
tot_G_parietal_sup_foldind_D,0,0.0
avg_G_postcentral_foldind_D,0,0.0
tot_G_postcentral_foldind_D,0,0.0
avg_G_precentral_foldind_D,0,0.0
tot_G_precentral_foldind_D,0,0.0
avg_G_precuneus_foldind_D,0,0.0
tot_G_precuneus_foldind_D,0,0.0
avg_G_rectus_foldind_D,0,0.0
tot_G_rectus_foldind_D,0,0.0
avg_G_subcallosal_foldind_D,0,0.0
tot_G_subcallosal_foldind_D,0,0.0
avg_G_temp_sup.G_T_transv_foldind_D,0,0.0
tot_G_temp_sup.G_T_transv_foldind_D,0,0.0
avg_G_temp_sup.Lateral_foldind_D,0,0.0
tot_G_temp_sup.Lateral_foldind_D,0,0.0
avg_G_temp_sup.Plan_polar_foldind_D,0,0.0
tot_G_temp_sup.Plan_polar_foldind_D,0,0.0
avg_G_temp_sup.Plan_tempo_foldind_D,0,0.0
tot_G_temp_sup.Plan_tempo_foldind_D,0,0.0
avg_G_temporal_inf_foldind_D,0,0.0
tot_G_temporal_inf_foldind_D,0,0.0
avg_G_temporal_middle_foldind_D,0,0.0
tot_G_temporal_middle_foldind_D,0,0.0
avg_Lat_Fis.ant.Horizont_foldind_D,0,0.0
tot_Lat_Fis.ant.Horizont_foldind_D,0,0.0
avg_Lat_Fis.ant.Vertical_foldind_D,0,0.0
tot_Lat_Fis.ant.Vertical_foldind_D,0,0.0
avg_Lat_Fis.post_foldind_D,0,0.0
tot_Lat_Fis.post_foldind_D,0,0.0
avg_Pole_occipital_foldind_D,0,0.0
tot_Pole_occipital_foldind_D,0,0.0
avg_Pole_temporal_foldind_D,0,0.0
tot_Pole_temporal_foldind_D,0,0.0
avg_S_calcarine_foldind_D,0,0.0
tot_S_calcarine_foldind_D,0,0.0
avg_S_central_foldind_D,0,0.0
tot_S_central_foldind_D,0,0.0
avg_S_cingul.Marginalis_foldind_D,0,0.0
tot_S_cingul.Marginalis_foldind_D,0,0.0
avg_S_circular_insula_ant_foldind_D,0,0.0
tot_S_circular_insula_ant_foldind_D,0,0.0
avg_S_circular_insula_inf_foldind_D,0,0.0
tot_S_circular_insula_inf_foldind_D,0,0.0
avg_S_circular_insula_sup_foldind_D,0,0.0
tot_S_circular_insula_sup_foldind_D,0,0.0
avg_S_collat_transv_ant_foldind_D,0,0.0
tot_S_collat_transv_ant_foldind_D,0,0.0
avg_S_collat_transv_post_foldind_D,0,0.0
tot_S_collat_transv_post_foldind_D,0,0.0
avg_S_front_inf_foldind_D,0,0.0
tot_S_front_inf_foldind_D,0,0.0
avg_S_front_middle_foldind_D,0,0.0
tot_S_front_middle_foldind_D,0,0.0
avg_S_front_sup_foldind_D,0,0.0
tot_S_front_sup_foldind_D,0,0.0
avg_S_interm_prim.Jensen_foldind_D,0,0.0
tot_S_interm_prim.Jensen_foldind_D,0,0.0
avg_S_intrapariet_and_P_trans_foldind_D,0,0.0
tot_S_intrapariet_and_P_trans_foldind_D,0,0.0
avg_S_oc_middle_and_Lunatus_foldind_D,0,0.0
tot_S_oc_middle_and_Lunatus_foldind_D,0,0.0
avg_S_oc_sup_and_transversal_foldind_D,0,0.0
tot_S_oc_sup_and_transversal_foldind_D,0,0.0
avg_S_occipital_ant_foldind_D,0,0.0
tot_S_occipital_ant_foldind_D,0,0.0
avg_S_oc.temp_lat_foldind_D,0,0.0
tot_S_oc.temp_lat_foldind_D,0,0.0
avg_S_oc.temp_med_and_Lingual_foldind_D,0,0.0
tot_S_oc.temp_med_and_Lingual_foldind_D,0,0.0
avg_S_orbital_lateral_foldind_D,0,0.0
tot_S_orbital_lateral_foldind_D,0,0.0
avg_S_orbital_med.olfact_foldind_D,0,0.0
tot_S_orbital_med.olfact_foldind_D,0,0.0
avg_S_orbital.H_Shaped_foldind_D,0,0.0
tot_S_orbital.H_Shaped_foldind_D,0,0.0
avg_S_parieto_occipital_foldind_D,0,0.0
tot_S_parieto_occipital_foldind_D,0,0.0
avg_S_pericallosal_foldind_D,0,0.0
tot_S_pericallosal_foldind_D,0,0.0
avg_S_postcentral_foldind_D,0,0.0
tot_S_postcentral_foldind_D,0,0.0
avg_S_precentral.inf.part_foldind_D,0,0.0
tot_S_precentral.inf.part_foldind_D,0,0.0
avg_S_precentral.sup.part_foldind_D,0,0.0
tot_S_precentral.sup.part_foldind_D,0,0.0
avg_S_suborbital_foldind_D,0,0.0
tot_S_suborbital_foldind_D,0,0.0
avg_S_subparietal_foldind_D,0,0.0
tot_S_subparietal_foldind_D,0,0.0
avg_S_temporal_inf_foldind_D,0,0.0
tot_S_temporal_inf_foldind_D,0,0.0
avg_S_temporal_sup_foldind_D,0,0.0
tot_S_temporal_sup_foldind_D,0,0.0
avg_S_temporal_transverse_foldind_D,0,0.0
tot_S_temporal_transverse_foldind_D,0,0.0
avg_G_and_S_frontomargin_curvind_D,0,0.0
tot_G_and_S_frontomargin_curvind_D,0,0.0
avg_G_and_S_occipital_inf_curvind_D,0,0.0
tot_G_and_S_occipital_inf_curvind_D,0,0.0
avg_G_and_S_paracentral_curvind_D,0,0.0
tot_G_and_S_paracentral_curvind_D,0,0.0
avg_G_and_S_subcentral_curvind_D,0,0.0
tot_G_and_S_subcentral_curvind_D,0,0.0
avg_G_and_S_transv_frontopol_curvind_D,0,0.0
tot_G_and_S_transv_frontopol_curvind_D,0,0.0
avg_G_and_S_cingul.Ant_curvind_D,0,0.0
tot_G_and_S_cingul.Ant_curvind_D,0,0.0
avg_G_and_S_cingul.Mid.Ant_curvind_D,0,0.0
tot_G_and_S_cingul.Mid.Ant_curvind_D,0,0.0
avg_G_and_S_cingul.Mid.Post_curvind_D,0,0.0
tot_G_and_S_cingul.Mid.Post_curvind_D,0,0.0
avg_G_cingul.Post.dorsal_curvind_D,0,0.0
tot_G_cingul.Post.dorsal_curvind_D,0,0.0
avg_G_cingul.Post.ventral_curvind_D,0,0.0
tot_G_cingul.Post.ventral_curvind_D,0,0.0
avg_G_cuneus_curvind_D,0,0.0
tot_G_cuneus_curvind_D,0,0.0
avg_G_front_inf.Opercular_curvind_D,0,0.0
tot_G_front_inf.Opercular_curvind_D,0,0.0
avg_G_front_inf.Orbital_curvind_D,0,0.0
tot_G_front_inf.Orbital_curvind_D,0,0.0
avg_G_front_inf.Triangul_curvind_D,0,0.0
tot_G_front_inf.Triangul_curvind_D,0,0.0
avg_G_front_middle_curvind_D,0,0.0
tot_G_front_middle_curvind_D,0,0.0
avg_G_front_sup_curvind_D,0,0.0
tot_G_front_sup_curvind_D,0,0.0
avg_G_Ins_lg_and_S_cent_ins_curvind_D,0,0.0
tot_G_Ins_lg_and_S_cent_ins_curvind_D,0,0.0
avg_G_insular_short_curvind_D,0,0.0
tot_G_insular_short_curvind_D,0,0.0
avg_G_occipital_middle_curvind_D,0,0.0
tot_G_occipital_middle_curvind_D,0,0.0
avg_G_occipital_sup_curvind_D,0,0.0
tot_G_occipital_sup_curvind_D,0,0.0
avg_G_oc.temp_lat.fusifor_curvind_D,0,0.0
tot_G_oc.temp_lat.fusifor_curvind_D,0,0.0
avg_G_oc.temp_med.Lingual_curvind_D,0,0.0
tot_G_oc.temp_med.Lingual_curvind_D,0,0.0
avg_G_oc.temp_med.Parahip_curvind_D,0,0.0
tot_G_oc.temp_med.Parahip_curvind_D,0,0.0
avg_G_orbital_curvind_D,0,0.0
tot_G_orbital_curvind_D,0,0.0
avg_G_pariet_inf.Angular_curvind_D,0,0.0
tot_G_pariet_inf.Angular_curvind_D,0,0.0
avg_G_pariet_inf.Supramar_curvind_D,0,0.0
tot_G_pariet_inf.Supramar_curvind_D,0,0.0
avg_G_parietal_sup_curvind_D,0,0.0
tot_G_parietal_sup_curvind_D,0,0.0
avg_G_postcentral_curvind_D,0,0.0
tot_G_postcentral_curvind_D,0,0.0
avg_G_precentral_curvind_D,0,0.0
tot_G_precentral_curvind_D,0,0.0
avg_G_precuneus_curvind_D,0,0.0
tot_G_precuneus_curvind_D,0,0.0
avg_G_rectus_curvind_D,0,0.0
tot_G_rectus_curvind_D,0,0.0
avg_G_subcallosal_curvind_D,0,0.0
tot_G_subcallosal_curvind_D,0,0.0
avg_G_temp_sup.G_T_transv_curvind_D,0,0.0
tot_G_temp_sup.G_T_transv_curvind_D,0,0.0
avg_G_temp_sup.Lateral_curvind_D,0,0.0
tot_G_temp_sup.Lateral_curvind_D,0,0.0
avg_G_temp_sup.Plan_polar_curvind_D,0,0.0
tot_G_temp_sup.Plan_polar_curvind_D,0,0.0
avg_G_temp_sup.Plan_tempo_curvind_D,0,0.0
tot_G_temp_sup.Plan_tempo_curvind_D,0,0.0
avg_G_temporal_inf_curvind_D,0,0.0
tot_G_temporal_inf_curvind_D,0,0.0
avg_G_temporal_middle_curvind_D,0,0.0
tot_G_temporal_middle_curvind_D,0,0.0
avg_Lat_Fis.ant.Horizont_curvind_D,0,0.0
tot_Lat_Fis.ant.Horizont_curvind_D,0,0.0
avg_Lat_Fis.ant.Vertical_curvind_D,0,0.0
tot_Lat_Fis.ant.Vertical_curvind_D,0,0.0
avg_Lat_Fis.post_curvind_D,0,0.0
tot_Lat_Fis.post_curvind_D,0,0.0
avg_Pole_occipital_curvind_D,0,0.0
tot_Pole_occipital_curvind_D,0,0.0
avg_Pole_temporal_curvind_D,0,0.0
tot_Pole_temporal_curvind_D,0,0.0
avg_S_calcarine_curvind_D,0,0.0
tot_S_calcarine_curvind_D,0,0.0
avg_S_central_curvind_D,0,0.0
tot_S_central_curvind_D,0,0.0
avg_S_cingul.Marginalis_curvind_D,0,0.0
tot_S_cingul.Marginalis_curvind_D,0,0.0
avg_S_circular_insula_ant_curvind_D,0,0.0
tot_S_circular_insula_ant_curvind_D,0,0.0
avg_S_circular_insula_inf_curvind_D,0,0.0
tot_S_circular_insula_inf_curvind_D,0,0.0
avg_S_circular_insula_sup_curvind_D,0,0.0
tot_S_circular_insula_sup_curvind_D,0,0.0
avg_S_collat_transv_ant_curvind_D,0,0.0
tot_S_collat_transv_ant_curvind_D,0,0.0
avg_S_collat_transv_post_curvind_D,0,0.0
tot_S_collat_transv_post_curvind_D,0,0.0
avg_S_front_inf_curvind_D,0,0.0
tot_S_front_inf_curvind_D,0,0.0
avg_S_front_middle_curvind_D,0,0.0
tot_S_front_middle_curvind_D,0,0.0
avg_S_front_sup_curvind_D,0,0.0
tot_S_front_sup_curvind_D,0,0.0
avg_S_interm_prim.Jensen_curvind_D,0,0.0
tot_S_interm_prim.Jensen_curvind_D,0,0.0
avg_S_intrapariet_and_P_trans_curvind_D,0,0.0
tot_S_intrapariet_and_P_trans_curvind_D,0,0.0
avg_S_oc_middle_and_Lunatus_curvind_D,0,0.0
tot_S_oc_middle_and_Lunatus_curvind_D,0,0.0
avg_S_oc_sup_and_transversal_curvind_D,0,0.0
tot_S_oc_sup_and_transversal_curvind_D,0,0.0
avg_S_occipital_ant_curvind_D,0,0.0
tot_S_occipital_ant_curvind_D,0,0.0
avg_S_oc.temp_lat_curvind_D,0,0.0
tot_S_oc.temp_lat_curvind_D,0,0.0
avg_S_oc.temp_med_and_Lingual_curvind_D,0,0.0
tot_S_oc.temp_med_and_Lingual_curvind_D,0,0.0
avg_S_orbital_lateral_curvind_D,0,0.0
tot_S_orbital_lateral_curvind_D,0,0.0
avg_S_orbital_med.olfact_curvind_D,0,0.0
tot_S_orbital_med.olfact_curvind_D,0,0.0
avg_S_orbital.H_Shaped_curvind_D,0,0.0
tot_S_orbital.H_Shaped_curvind_D,0,0.0
avg_S_parieto_occipital_curvind_D,0,0.0
tot_S_parieto_occipital_curvind_D,0,0.0
avg_S_pericallosal_curvind_D,0,0.0
tot_S_pericallosal_curvind_D,0,0.0
avg_S_postcentral_curvind_D,0,0.0
tot_S_postcentral_curvind_D,0,0.0
avg_S_precentral.inf.part_curvind_D,0,0.0
tot_S_precentral.inf.part_curvind_D,0,0.0
avg_S_precentral.sup.part_curvind_D,0,0.0
tot_S_precentral.sup.part_curvind_D,0,0.0
avg_S_suborbital_curvind_D,0,0.0
tot_S_suborbital_curvind_D,0,0.0
avg_S_subparietal_curvind_D,0,0.0
tot_S_subparietal_curvind_D,0,0.0
avg_S_temporal_inf_curvind_D,0,0.0
tot_S_temporal_inf_curvind_D,0,0.0
avg_S_temporal_sup_curvind_D,0,0.0
tot_S_temporal_sup_curvind_D,0,0.0
avg_S_temporal_transverse_curvind_D,0,0.0
tot_S_temporal_transverse_curvind_D,0,0.0
tot_G_and_S_frontomargin_area_D,0,0.0
tot_G_and_S_occipital_inf_area_D,0,0.0
tot_G_and_S_paracentral_area_D,0,0.0
tot_G_and_S_subcentral_area_D,0,0.0
tot_G_and_S_transv_frontopol_area_D,0,0.0
tot_G_and_S_cingul.Ant_area_D,0,0.0
tot_G_and_S_cingul.Mid.Ant_area_D,0,0.0
tot_G_and_S_cingul.Mid.Post_area_D,0,0.0
tot_G_cingul.Post.dorsal_area_D,0,0.0
tot_G_cingul.Post.ventral_area_D,0,0.0
tot_G_cuneus_area_D,0,0.0
tot_G_front_inf.Opercular_area_D,0,0.0
tot_G_front_inf.Orbital_area_D,0,0.0
tot_G_front_inf.Triangul_area_D,0,0.0
tot_G_front_middle_area_D,0,0.0
tot_G_front_sup_area_D,0,0.0
tot_G_Ins_lg_and_S_cent_ins_area_D,0,0.0
tot_G_insular_short_area_D,0,0.0
tot_G_occipital_middle_area_D,0,0.0
tot_G_occipital_sup_area_D,0,0.0
tot_G_oc.temp_lat.fusifor_area_D,0,0.0
tot_G_oc.temp_med.Lingual_area_D,0,0.0
tot_G_oc.temp_med.Parahip_area_D,0,0.0
tot_G_orbital_area_D,0,0.0
tot_G_pariet_inf.Angular_area_D,0,0.0
tot_G_pariet_inf.Supramar_area_D,0,0.0
tot_G_parietal_sup_area_D,0,0.0
tot_G_postcentral_area_D,0,0.0
tot_G_precentral_area_D,0,0.0
tot_G_precuneus_area_D,0,0.0
tot_G_rectus_area_D,0,0.0
tot_G_subcallosal_area_D,0,0.0
tot_G_temp_sup.G_T_transv_area_D,0,0.0
